date,y,proba_cv
2023-04-03,0,0.5372700833082371
2023-04-04,0,0.519659461832237
2023-04-05,1,0.502302447716324
2023-04-06,1,0.4994010368433683
2023-04-10,0,0.49290510977575575
2023-04-11,0,0.5342208905925468
2023-04-12,1,0.5399428810625887
2023-04-13,1,0.5113399227748474
2023-04-14,1,0.4997628501538338
2023-04-17,1,0.472750730910075
2023-04-18,1,0.479659117343498
2023-04-19,0,0.47384070072896955
2023-04-20,1,0.5269214635975267
2023-04-21,1,0.47662234961538485
2023-04-24,0,0.49691212038476296
2023-04-25,0,0.5079167421709162
2023-04-26,1,0.5270611297742324
2023-04-27,1,0.4503329346980177
2023-04-28,1,0.4821210035959909
2023-05-01,0,0.5102662905479263
2023-05-02,0,0.5198992835301324
2023-05-03,0,0.5200845669060953
2023-05-04,1,0.5319172512594612
2023-05-05,1,0.49785037407311145
2023-05-08,0,0.5205990929085134
2023-05-09,1,0.567486621856282
2023-05-10,1,0.5189300564652247
2023-05-11,1,0.46541755687151454
2023-05-12,0,0.5171947303730171
2023-05-15,0,0.5163719628379856
2023-05-16,1,0.5358867740136251
2023-05-17,1,0.4444739651783835
2023-05-18,0,0.4403794500447334
2023-05-19,0,0.49792349866950264
2023-05-23,0,0.5263291898328651
2023-05-24,1,0.5148120173447236
2023-05-25,1,0.41589230399186167
2023-05-26,1,0.4247869567172872
2023-05-29,0,0.49925363986128996
2023-05-30,0,0.5065389267649673
2023-05-31,0,0.49982640607308976
2023-06-01,1,0.4768494174395925
2023-06-02,1,0.45244166164788957
2023-06-05,0,0.4938179164200372
2023-06-06,0,0.49413782503045006
2023-06-07,1,0.5354415872068279
2023-06-08,1,0.4907449890593143
2023-06-09,1,0.48031973341933604
2023-06-12,1,0.43909757940602534
2023-06-13,1,0.47361950980279216
2023-06-14,1,0.46506130412278307
2023-06-15,0,0.46056856874551955
2023-06-16,1,0.4871284915609304
2023-06-19,0,0.47811283574041247
2023-06-20,0,0.4688691065039045
2023-06-21,1,0.5201544076968816
2023-06-22,0,0.4902911056870738
2023-06-23,0,0.5240678834933423
2023-06-26,1,0.536531673411316
2023-06-27,1,0.4466722106148054
2023-06-28,1,0.47553019828639004
2023-06-29,1,0.48658629087959876
2023-06-30,0,0.42963671226535
2023-07-04,1,0.5165215966046545
2023-07-05,0,0.4759331703962136
2023-07-06,0,0.4687947351760927
2023-07-07,1,0.5253150622601902
2023-07-10,1,0.4930807048908901
2023-07-11,1,0.5066918349972868
2023-07-12,1,0.4514924617643708
2023-07-13,1,0.47414658803217175
2023-07-14,1,0.4468878734648884
2023-07-17,1,0.49952071734737596
2023-07-18,1,0.4784941049452296
2023-07-19,0,0.4976812128346515
2023-07-20,1,0.4810580989944246
2023-07-21,1,0.4849847956843232
2023-07-24,1,0.4705467705369158
2023-07-25,1,0.5067602512992243
2023-07-26,0,0.5044858257629902
2023-07-27,1,0.4965560344774443
2023-07-28,0,0.443261134634403
2023-07-31,1,0.4747661840363796
2023-08-01,0,0.4469355132303586
2023-08-02,0,0.49125053130345164
2023-08-03,0,0.5032248577758608
2023-08-04,1,0.4944313651302601
2023-08-08,0,0.45363031701470125
2023-08-09,1,0.505152656902919
2023-08-10,0,0.4732886948491726
2023-08-11,1,0.4984397009527698
2023-08-14,0,0.48771224653127115
2023-08-15,0,0.5153524010832885
2023-08-16,0,0.5104393452621853
2023-08-17,0,0.5464385236017841
2023-08-18,1,0.5266059914017993
2023-08-21,0,0.5210909476460327
2023-08-22,1,0.556289593822105
2023-08-23,0,0.5352716182379156
2023-08-24,1,0.5449066698960484
2023-08-25,1,0.5092003457537897
2023-08-28,1,0.4639745860982603
2023-08-29,1,0.38902123013051865
2023-08-30,0,0.4850826718531786
2023-08-31,1,0.5135023203902195
2023-09-01,0,0.4761796099511883
2023-09-05,0,0.5110408777248404
2023-09-06,1,0.5193314755427945
2023-09-07,0,0.5143377404584285
2023-09-08,1,0.5424186426563326
2023-09-11,0,0.5224254565524454
2023-09-12,1,0.5473178554591184
2023-09-13,1,0.526900869187416
2023-09-14,0,0.5072043269674913
2023-09-15,0,0.5369375208770023
2023-09-18,0,0.525663468041693
2023-09-19,0,0.5223413886761643
2023-09-20,0,0.557948434851199
2023-09-21,0,0.568339754249848
2023-09-22,1,0.558907380406368
2023-09-25,0,0.5560649502067446
2023-09-26,0,0.5816464661933018
2023-09-27,1,0.5476361532200471
2023-09-28,1,0.5327155258640042
2023-09-29,1,0.5430130303144
2023-10-02,0,0.5332063638160544
2023-10-03,1,0.5558192131273305
2023-10-04,0,0.5121635973282573
2023-10-05,1,0.5473343819636373
2023-10-06,1,0.48515025953225377
2023-10-10,1,0.5082195982866433
2023-10-11,1,0.526856038027907
2023-10-12,0,0.5299767709564954
2023-10-13,1,0.5461841886528225
2023-10-16,1,0.5056482568873472
2023-10-17,0,0.5186127626126353
2023-10-18,0,0.5185965724916185
2023-10-19,0,0.5305782391724185
2023-10-20,0,0.5422314529371459
2023-10-23,1,0.5198110092416286
2023-10-24,0,0.5281007112689651
2023-10-25,0,0.5546348890513723
2023-10-26,0,0.5210582772586043
2023-10-27,1,0.5293892240577924
2023-10-30,1,0.5129545635760262
2023-10-31,1,0.5148246032738312
2023-11-01,1,0.4557140452723772
2023-11-02,1,0.43204264893791194
2023-11-03,1,0.503500547694232
2023-11-06,1,0.5013876183533785
2023-11-07,1,0.4851239508286773
2023-11-08,0,0.49261676602893884
2023-11-09,1,0.5402038398027815
2023-11-10,0,0.492164709173689
2023-11-13,1,0.5275232313631071
2023-11-14,1,0.4632337407794287
2023-11-15,1,0.5066390816448638
2023-11-16,0,0.47615110037788366
2023-11-17,1,0.5166671074453881
2023-11-20,0,0.4635779179831951
2023-11-21,1,0.5047124621384085
2023-11-22,1,0.47791881275671794
2023-11-23,0,0.5246165030220514
2023-11-24,0,0.5189595743252569
2023-11-27,0,0.5134107750953092
2023-11-28,1,0.5022433849379586
2023-11-29,1,0.5191957040480315
2023-11-30,0,0.49679785579587604
2023-12-01,0,0.47507316551886486
2023-12-04,1,0.500088919365211
2023-12-05,0,0.5023784297468511
2023-12-06,1,0.5082767494953492
2023-12-07,1,0.5088154055595879
2023-12-08,1,0.4737696813739869
2023-12-11,1,0.48324516753888175
2023-12-12,1,0.4871443723131438
2023-12-13,0,0.4467183438120059
2023-12-14,0,0.45877192540186473
2023-12-15,1,0.4529713029201713
2023-12-18,1,0.4534557905628811
2023-12-19,0,0.4805189153968067
2023-12-20,1,0.511422103166965
2023-12-21,0,0.49134936748481656
2023-12-22,1,0.5073952772899125
2023-12-27,0,0.483466055160999
2023-12-28,0,0.5089323686090395
2023-12-29,0,0.4897562794246484
2024-01-02,0,0.476851769853068
2024-01-03,0,0.4921914986450384
2024-01-04,1,0.49537059335826583
2024-01-05,1,0.48444702541384155
2024-01-08,1,0.46090630796559146
2024-01-09,1,0.49601749527862293
2024-01-10,1,0.4964308895027549
2024-01-11,1,0.4734685807592341
2024-01-12,1,0.5068340345770189
2024-01-15,0,0.5228700594931034
2024-01-16,0,0.4670752852687214
2024-01-17,1,0.49610592212004234
2024-01-18,1,0.5140152545497304
2024-01-19,1,0.4855540239889709
2024-01-22,1,0.4699200774492155
2024-01-23,1,0.4941821354151444
2024-01-24,1,0.48587121963180824
2024-01-25,0,0.5019747606589366
2024-01-26,1,0.5139291483786357
2024-01-29,0,0.4681374633718448
2024-01-30,0,0.5202569282201581
2024-01-31,1,0.5005033635254479
2024-02-01,1,0.5003790040098736
2024-02-02,1,0.46076777699893
2024-02-05,0,0.47328362096480475
2024-02-06,1,0.503333370209098
2024-02-07,1,0.47308670695640065
2024-02-08,1,0.49842813112178147
2024-02-09,0,0.4525133429249825
2024-02-12,0,0.4581180110470416
2024-02-13,1,0.45340629776298147
2024-02-14,1,0.44869698077738407
2024-02-15,0,0.5117494966074375
2024-02-16,0,0.5054560189453622
2024-02-20,1,0.4668537836746337
2024-02-21,1,0.4967592512098913
2024-02-22,1,0.43627379231625235
2024-02-23,0,0.4599852808975247
2024-02-26,1,0.4465396937519266
2024-02-27,1,0.46426028836155864
2024-02-28,1,0.46468992983491075
2024-02-29,1,0.44035771211691205
2024-03-01,1,0.4396717949438605
2024-03-04,0,0.44702040480268607
2024-03-05,0,0.46403861237630634
2024-03-06,1,0.4893986376830072
2024-03-07,0,0.487163459739384
2024-03-08,0,0.47309564808780424
2024-03-11,1,0.4957563307614106
2024-03-12,0,0.4616729302565587
2024-03-13,1,0.4990123071311204
2024-03-14,0,0.496331520304244
2024-03-15,1,0.491309567764846
2024-03-18,1,0.4878049882418448
2024-03-19,1,0.5178715554809917
2024-03-20,1,0.4906866457194792
2024-03-21,1,0.4885290090041414
2024-03-22,0,0.4982357516553596
2024-03-25,0,0.5043544455715708
2024-03-26,1,0.5236574020857997
2024-03-27,0,0.5052909999027375
2024-03-28,1,0.5118979922705736
2024-04-01,0,0.5083095026430071
2024-04-02,0,0.510753028030142
2024-04-03,0,0.49831936885712524
2024-04-04,1,0.5078846431533213
2024-04-05,0,0.482706434640548
2024-04-08,1,0.510817036415283
2024-04-09,0,0.5112890875856932
2024-04-10,1,0.49209048477650214
2024-04-11,0,0.46065463018586705
2024-04-12,0,0.48862956820204706
2024-04-15,1,0.46291668830553634
2024-04-16,0,0.49043258811132706
2024-04-17,0,0.5310565797013236
2024-04-18,0,0.5427787404990541
2024-04-19,1,0.540615294540935
2024-04-22,1,0.508880876188654
2024-04-23,1,0.5220986169795327
2024-04-24,0,0.5198562109341547
2024-04-25,1,0.5270510025664888
2024-04-26,1,0.5001817897489126
2024-04-29,0,0.5128410478554469
2024-04-30,0,0.5374768333787094
2024-05-01,1,0.5257489610662194
2024-05-02,1,0.5214699147476219
2024-05-03,1,0.49878925624971265
2024-05-06,1,0.5149072897120862
2024-05-07,1,0.5112658447853963
2024-05-08,1,0.5177476203082229
2024-05-09,1,0.509283170114965
2024-05-10,0,0.5173993855526828
2024-05-13,1,0.5144997145736865
2024-05-14,1,0.533319351085104
2024-05-15,0,0.4644686605789852
2024-05-16,1,0.5070975269695455
2024-05-17,1,0.5177640080695467
2024-05-21,0,0.4953272670881291
2024-05-22,0,0.5100559635788963
2024-05-23,1,0.4778513746854774
2024-05-24,1,0.48608698685195467
2024-05-27,0,0.5150857545100436
2024-05-28,0,0.5164720488662241
2024-05-29,0,0.5461687391061241
2024-05-30,1,0.5423508898296089
2024-05-31,1,0.4850767179788362
2024-06-03,1,0.5128312129623716
2024-06-04,1,0.5247925771618894
2024-06-05,0,0.46173433002138425
2024-06-06,1,0.5045406376658356
2024-06-07,1,0.45851923756017676
2024-06-10,1,0.4603843107919561
2024-06-11,1,0.49327870332204005
2024-06-12,1,0.46230592190145803
2024-06-13,0,0.4788953687322191
2024-06-14,1,0.44350797535701775
2024-06-17,1,0.44754036302309097
2024-06-18,1,0.45261983241099507
2024-06-19,0,0.45271011331950156
2024-06-20,0,0.47440204992801743
2024-06-21,0,0.49650547322034255
2024-06-24,1,0.5138578960217236
2024-06-25,1,0.527917496030362
2024-06-26,0,0.5124166121545136
2024-06-27,0,0.5264722198062376
2024-06-28,1,0.48936167389626706
2024-07-02,1,0.48110070785385933
2024-07-03,0,0.5027321973054356
2024-07-04,1,0.5211118988948636
2024-07-05,1,0.49062143026455535
2024-07-08,0,0.4857416764703458
2024-07-09,1,0.508799236621807
2024-07-10,0,0.4689393620062113
2024-07-11,1,0.4998553370821737
2024-07-12,1,0.48826502668603744
2024-07-15,1,0.48691086652109694
2024-07-16,0,0.48512927727932614
2024-07-17,0,0.5005844928359
2024-07-18,0,0.4918705017271637
2024-07-19,1,0.5010439965113532
2024-07-22,0,0.4751673686794208
2024-07-23,0,0.5131842816045068
2024-07-24,0,0.5189359453096037
2024-07-25,1,0.5090587734969876
2024-07-26,1,0.4890324882536585
2024-07-29,0,0.5242933846565524
2024-07-30,1,0.5046007151825205
2024-07-31,0,0.4628144908933803
2024-08-01,0,0.47663372989651265
2024-08-02,0,0.46709687456526233
2024-08-06,0,0.5218207768319091
2024-08-07,1,0.5364160447317085
2024-08-08,1,0.5039118712126979
2024-08-09,1,0.5390115779587586
2024-08-12,1,0.5279483446880808
2024-08-13,1,0.4667428271836884
2024-08-14,1,0.47751667663062336
2024-08-15,0,0.4149775253545235
2024-08-16,1,0.44802776711787984
2024-08-19,0,0.44158357720770863
2024-08-20,1,0.5001994787635453
2024-08-21,0,0.509564528554202
2024-08-22,1,0.5327525793639513
2024-08-23,0,0.5146922422772261
2024-08-26,0,0.5384090276077835
2024-08-27,0,0.5341609841524065
2024-08-28,1,0.5434660357843849
2024-08-29,1,0.5241490402830625
2024-08-30,0,0.5038393919181892
2024-09-03,0,0.5301326038079798
2024-09-04,0,0.5048717459528359
2024-09-05,0,0.5151975373393552
2024-09-06,1,0.509916460204582
2024-09-09,1,0.49518143856427405
2024-09-10,1,0.5185691627305823
2024-09-11,1,0.49042114494420685
2024-09-12,1,0.49317056596291986
2024-09-13,1,0.4612443192318356
2024-09-16,1,0.4770636210000646
2024-09-17,0,0.48985851764164845
2024-09-18,1,0.46041612857030084
2024-09-19,0,0.45182716330539374
2024-09-20,0,0.5266780852386885
2024-09-23,0,0.5269194288723441
2024-09-24,1,0.5365851366807132
2024-09-25,1,0.5372780840735932
2024-09-26,0,0.5196726726476697
2024-09-27,1,0.5229796530364965
2024-09-30,0,0.4860194650040084
2024-10-01,1,0.48271932767359743
2024-10-02,1,0.5328457803538098
2024-10-03,1,0.5041429282537453
2024-10-04,0,0.4485304924139786
2024-10-07,1,0.5075342371095237
2024-10-08,1,0.4846215651585561
2024-10-09,1,0.46598579200751766
2024-10-10,1,0.47799691834076335
2024-10-11,1,0.4711794602848945
2024-10-15,1,0.45441332543802165
2024-10-16,1,0.4839134767902332
2024-10-17,1,0.4817389206849699
2024-10-18,1,0.48617677944254717
2024-10-21,0,0.47664506306158505
2024-10-22,0,0.5071201629196452
2024-10-23,1,0.510335310727436
2024-10-24,1,0.507599212022448
2024-10-25,1,0.4989104851452987
2024-10-28,1,0.5037500827694431
2024-10-29,0,0.49945474328915823
2024-10-30,0,0.503066835692213
2024-10-31,1,0.4796638798297845
2024-11-01,0,0.48521620654723124
2024-11-04,1,0.5210478318454878
2024-11-05,1,0.47842321583917363
2024-11-06,1,0.3545356288631638
2024-11-07,1,0.41553571350000135
2024-11-08,1,0.4211864669967195
2024-11-11,0,0.40830533958304366
2024-11-12,1,0.4430884227654218
2024-11-13,0,0.4412340071006884
2024-11-14,0,0.4743374503222121
2024-11-15,0,0.46928453223050665
2024-11-18,0,0.5066040295267318
2024-11-19,1,0.5225949814317098
2024-11-20,1,0.5144838011025974
2024-11-21,1,0.4929260304886474
2024-11-22,1,0.48510058173673554
2024-11-25,1,0.46135353022912273
2024-11-26,0,0.4429703159189775
2024-11-27,1,0.4423083143076923
2024-11-28,1,0.4897274434919504
2024-11-29,1,0.48059868138168277
2024-12-02,1,0.4661575450263863
2024-12-03,1,0.5003360910839442
2024-12-04,0,0.4833484228600565
2024-12-05,1,0.49449750394187614
2024-12-06,0,0.47362631255373555
2024-12-09,0,0.483633310636865
2024-12-10,1,0.4949652197902934
2024-12-11,0,0.4757214243311719
2024-12-12,1,0.49803909507916405
2024-12-13,1,0.5003446209704417
2024-12-16,1,0.4713899714184253
2024-12-17,0,0.4892975896104451
2024-12-18,0,0.4621803784899691
2024-12-19,1,0.4822106268359381
2024-12-20,1,0.4348167121299738
2024-12-23,1,0.4889748264543064
2024-12-24,0,0.47708328916962217
2024-12-27,0,0.48664495590449575
2024-12-30,0,0.5014439518495619
2024-12-31,0,0.4879153587985228
2025-01-02,1,0.43936472077577066
2025-01-03,0,0.44905447978666807
2025-01-06,0,0.4954577189089511
2025-01-07,1,0.5176908546732417
2025-01-08,0,0.48795443672214855
2025-01-09,0,0.51283502685512
2025-01-10,0,0.5049582673249139
2025-01-13,0,0.5112692366931479
2025-01-14,1,0.5371818095266992
2025-01-15,1,0.5005456033175035
2025-01-16,1,0.5265252019985656
2025-01-17,0,0.44678772651189125
2025-01-20,0,0.47010315228287936
2025-01-21,1,0.48041128111633574
2025-01-22,1,0.45852890137950514
2025-01-23,0,0.46093028408967035
2025-01-24,0,0.5081375232674061
2025-01-27,1,0.5035454591286472
2025-01-28,0,0.5047397983535761
2025-01-29,1,0.5275133401943449
2025-01-30,0,0.49496245828547797
2025-01-31,0,0.4708972685926388
2025-02-03,0,0.4405065720306525
2025-02-04,1,0.5180578505098605
2025-02-05,1,0.5141338079287905
2025-02-06,0,0.516923129317277
2025-02-07,1,0.5319232725602311
2025-02-10,0,0.5176743313692557
2025-02-11,0,0.5289285789796633
2025-02-12,1,0.5362415360306125
2025-02-13,0,0.5158748571518168
2025-02-14,1,0.5215103823223008
2025-02-18,1,0.5091942999815532
2025-02-19,0,0.5128543528472312
2025-02-20,0,0.5270597541616168
2025-02-21,0,0.5358376808022954
2025-02-24,0,0.5374658996780919
2025-02-25,1,0.5367261053747882
2025-02-26,0,0.5386316643825687
2025-02-27,1,0.5637758714964745
2025-02-28,0,0.4747001020778037
2025-03-03,0,0.545025757356017
2025-03-04,1,0.5032119775657512
2025-03-05,0,0.48284154780932825
2025-03-06,1,0.5476473765344108
2025-03-07,0,0.4952849326642541
2025-03-10,0,0.5795242383251248
2025-03-11,1,0.5589267211012655
2025-03-12,0,0.5537154162388556
2025-03-13,1,0.5930422744228679
2025-03-14,1,0.5100473232353222
2025-03-17,0,0.5424559115020252
2025-03-18,1,0.5759227978072965
2025-03-19,0,0.516438171691852
2025-03-20,1,0.5585579676373278
2025-03-21,1,0.5308769428578193
2025-03-24,0,0.5023688000340338
2025-03-25,0,0.5385286528988109
2025-03-26,0,0.5631141513534329
2025-03-27,0,0.5746408363508074
2025-03-28,1,0.5667385900585098
2025-03-31,0,0.5295991992520158
2025-04-01,1,0.5854639108168742
2025-04-02,0,0.5486436946559983
2025-04-03,0,0.6170722441031004
2025-04-04,0,0.6317261388297971
2025-04-07,0,0.5538148258992855
2025-04-08,1,0.633095234613912
2025-04-09,0,0.3403127734576497
2025-04-10,1,0.568126980712141
2025-04-11,1,0.4591818608365938
2025-04-14,1,0.4294412359088065
2025-04-15,0,0.39954654916641863
2025-04-16,0,0.4854184107970485
2025-04-17,0,0.4689183837758799
2025-04-21,1,0.5780719660324515
2025-04-22,1,0.4998454743966431
2025-04-23,1,0.5074303873842201
2025-04-24,1,0.44764082251702086
2025-04-25,0,0.4861586474735308
2025-04-28,1,0.4797430930246302
2025-04-29,0,0.449358753385061
2025-04-30,1,0.4575262241845691
2025-05-01,1,0.46273266797607143
2025-05-02,0,0.46068721015004566
2025-05-05,0,0.5414778210194995
2025-05-06,1,0.5497428820404532
2025-05-07,1,0.49303712633806557
2025-05-08,1,0.4819963353251007
2025-05-09,1,0.5102590835858403
2025-05-12,1,0.3535195746052033
2025-05-13,1,0.4329321687205383
2025-05-14,1,0.43430244554875796
2025-05-15,1,0.4463011238649535
2025-05-16,0,0.4158575739191993
2025-05-20,0,0.4566889118365385
2025-05-21,0,0.5024518126081884
2025-05-22,0,0.5030099376038552
2025-05-23,1,0.519848383718404
2025-05-26,1,0.5163064721012133
2025-05-27,0,0.4842945660333165
2025-05-28,1,0.5048099519811693
2025-05-29,0,0.47820261355130955
2025-05-30,1,0.48272995175139766
2025-06-02,1,0.45631220224479585
2025-06-03,0,0.4516514775179565
2025-06-04,0,0.4914489569571879
2025-06-05,1,0.4953769804001632
2025-06-06,0,0.4566847932353315
2025-06-09,1,0.4913863445174125
2025-06-10,0,0.4786889406863164
2025-06-11,0,0.4838441553723353
2025-06-12,0,0.5036995493802757
2025-06-13,1,0.5026477492705848
2025-06-16,0,0.48153528638588416
2025-06-17,1,0.5151881215691028
2025-06-18,0,0.4988887075877979
2025-06-19,1,0.5322809985658294
2025-06-20,1,0.47997892352079086
2025-06-23,1,0.43121356380998577
2025-06-24,0,0.44279736456726093
2025-06-25,1,0.4794634521610628
2025-06-26,1,0.4688071382964096
2025-06-27,0,0.4345508355633703
2025-06-30,1,0.4529075465006575
2025-07-02,1,0.5000827926442223
2025-07-03,0,0.46720152588297914
2025-07-04,1,0.5182003728514398
2025-07-07,1,0.4994969091872898
2025-07-08,1,0.5150351655597546
2025-07-09,1,0.4868462924553498
2025-07-10,0,0.5107375954206124
2025-07-11,1,0.5067405036677753
2025-07-14,0,0.4946545055485654
2025-07-15,1,0.5168162048388996
2025-07-16,1,0.48265694453661423
2025-07-17,0,0.49093189706086243
2025-07-18,0,0.49547059955361783
2025-07-21,0,0.5066270252039545
2025-07-22,1,0.506633994264678
2025-07-23,1,0.4938933798721782
2025-07-24,1,0.49687241119065806
2025-07-25,1,0.4686704249469795
2025-07-28,1,0.48659101322317283
2025-07-29,1,0.48257245603909893
2025-07-30,0,0.4606725089066794
2025-07-31,0,0.4357242558545979
2025-08-01,1,0.4582861303830144
2025-08-05,1,0.4744229540710613
2025-08-06,0,0.4989866714701649
2025-08-07,1,0.5086428906238772
2025-08-08,0,0.4901151608338105
2025-08-11,1,0.4866078556964647
2025-08-12,1,0.45569320866888463
2025-08-13,1,0.46854498511562814
2025-08-14,0,0.4541809282366602
2025-08-15,0,0.4608612920126205
2025-08-18,0,0.496321783427665
2025-08-19,0,0.5104686430382037
2025-08-20,0,0.5086553867768178
2025-08-21,1,0.5160490888204429
2025-08-22,0,0.48291726417879277
